_id,Fecha,Hora,Latitud,Longitud,Profundidad,Intensidad
ObjectId("5e440d66926cc53b40c4d13a"),2020-02-12,03:16:15,19.43,-102.38,19.0 km,3.7
ObjectId("5e440d66926cc53b40c4d13c"),2020-02-12,03:03:08,19.44,-102.31,16.0 km,3.8
ObjectId("5e440d66926cc53b40c4d13e"),2020-02-12,02:13:39,16.02,-94.35,110.0 km,3.8
ObjectId("5e455df6926cc53b40c4d406"),2020-02-13,05:30:48,18.39,-103.2,50.0 km,4.3
ObjectId("5e455df6926cc53b40c4d408"),2020-02-13,04:49:26,16.12,-98.44,4.0 km,3.5
ObjectId("5e455df6926cc53b40c4d40a"),2020-02-13,04:38:55,13.91,-92.21,10.0 km,4.1
ObjectId("5e455df6926cc53b40c4d40c"),2020-02-13,04:22:42,15.49,-94.59,42.0 km,3.8
ObjectId("5e455df6926cc53b40c4d40e"),2020-02-13,04:18:30,17.45,-100.37,61.0 km,3.9
ObjectId("5e455df6926cc53b40c4d410"),2020-02-13,04:11:48,18.15,-103.37,5.0 km,3.8
ObjectId("5e455df6926cc53b40c4d412"),2020-02-13,03:52:13,16.23,-97.2,4.0 km,3.3
ObjectId("5e455df6926cc53b40c4d414"),2020-02-13,03:47:30,29.24,-113.24,16.0 km,3.6
ObjectId("5e455df6926cc53b40c4d416"),2020-02-13,03:45:21,29.06,-113.14,10.0 km,4.2
ObjectId("5e455df6926cc53b40c4d418"),2020-02-13,03:43:37,17.55,-94.78,141.0 km,3.8
ObjectId("5e455df6926cc53b40c4d41a"),2020-02-13,03:33:35,19.45,-102.24,5.0 km,3.6
ObjectId("5e455df6926cc53b40c4d41c"),2020-02-13,03:23:05,29.14,-113.21,15.0 km,3.7
ObjectId("5e455df6926cc53b40c4d41e"),2020-02-13,03:09:21,17.37,-95.66,101.0 km,3.7
ObjectId("5e455df6926cc53b40c4d420"),2020-02-13,03:03:14,17.56,-94.72,134.0 km,3.4
ObjectId("5e455df6926cc53b40c4d422"),2020-02-13,02:44:44,16.3,-98.04,5.0 km,3.3
ObjectId("5e462bac926cc53b40c4d54c"),2020-02-13,16:59:24,16.58,-98.45,6.0 km,3.7
ObjectId("5e462bac926cc53b40c4d54e"),2020-02-13,16:46:07,26.56,-108.42,10.0 km,3.9
ObjectId("5e462bac926cc53b40c4d550"),2020-02-13,16:01:08,19.43,-102.31,18.0 km,3.8
ObjectId("5e462bac926cc53b40c4d552"),2020-02-13,15:50:32,16.31,-98.3,9.0 km,3.9
ObjectId("5e462bac926cc53b40c4d554"),2020-02-13,15:15:41,15.1,-94.31,11.0 km,4
ObjectId("5e462bac926cc53b40c4d556"),2020-02-13,15:12:56,28.97,-113.28,10.0 km,4.1
ObjectId("5e462bac926cc53b40c4d558"),2020-02-13,15:10:15,17.47,-94.43,176.0 km,3.9
ObjectId("5e462bac926cc53b40c4d55a"),2020-02-13,14:57:21,17.01,-95.48,127.0 km,4.1
ObjectId("5e462bac926cc53b40c4d55c"),2020-02-13,14:51:21,19.43,-102.19,10.0 km,3.6
ObjectId("5e462bac926cc53b40c4d55e"),2020-02-13,14:46:50,14.61,-92.63,61.0 km,3.9
ObjectId("5e462bac926cc53b40c4d560"),2020-02-13,14:31:01,16.68,-98.25,16.0 km,3.5
ObjectId("5e462bac926cc53b40c4d562"),2020-02-13,14:03:44,19.45,-102.29,13.0 km,3.6
ObjectId("5e462bac926cc53b40c4d564"),2020-02-13,13:41:39,16.58,-94.68,5.0 km,4
ObjectId("5e462bac926cc53b40c4d566"),2020-02-13,13:31:59,16.87,-98.98,12.0 km,3.7
ObjectId("5e462bac926cc53b40c4d568"),2020-02-13,13:13:30,16.27,-97.7,10.0 km,3.1
ObjectId("5e46af9e464e8b91c918bd4c"),2020-02-14,05:16:02,27.91,-111.95,10.0 km,4.3
ObjectId("5e46af9e464e8b91c918bd4e"),2020-02-14,04:55:11,19.45,-102.3,17.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd50"),2020-02-14,04:42:01,15.73,-92.85,125.0 km,3.7
ObjectId("5e46af9e464e8b91c918bd52"),2020-02-14,04:38:16,18.94,-104.38,5.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd54"),2020-02-14,04:15:18,16.6,-98.56,5.0 km,3.7
ObjectId("5e46af9e464e8b91c918bd56"),2020-02-14,03:36:25,19.41,-104.34,69.0 km,3.5
ObjectId("5e46af9e464e8b91c918bd58"),2020-02-14,03:20:10,17.09,-94.83,122.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd5a"),2020-02-14,03:15:37,19.46,-102.29,15.0 km,3.7
ObjectId("5e46af9e464e8b91c918bd5c"),2020-02-14,03:00:52,15.03,-94.39,16.0 km,3.9
ObjectId("5e46af9e464e8b91c918bd5e"),2020-02-14,02:10:35,19.44,-102.31,17.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd60"),2020-02-14,01:52:54,19.44,-102.32,16.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd62"),2020-02-14,01:42:11,16.69,-95.47,64.0 km,3.8
ObjectId("5e46af9e464e8b91c918bd64"),2020-02-14,01:41:36,19.45,-102.32,17.0 km,3.6
ObjectId("5e46af9e464e8b91c918bd66"),2020-02-14,01:10:26,15.67,-95.54,23.0 km,3.9
ObjectId("5e46af9e464e8b91c918bd68"),2020-02-14,00:56:54,16.24,-94.87,12.0 km,3.9
ObjectId("5e46dda6464e8b91c918be02"),2020-02-14,08:49:50,15.63,-93.5,93.0 km,4
ObjectId("5e4a9f0c464e8b91c918c498"),2020-02-17,06:07:16,15.74,-95.16,27.0 km,4
ObjectId("5e4a9f0c464e8b91c918c49a"),2020-02-17,04:39:45,14.82,-94.16,13.0 km,4
ObjectId("5e4a9f0c464e8b91c918c49c"),2020-02-17,04:35:29,16.89,-94.01,151.0 km,3.8
ObjectId("5e4a9f0c464e8b91c918c49e"),2020-02-17,04:18:32,16.91,-99.47,30.0 km,3.7
ObjectId("5e4a9f0c464e8b91c918c4a0"),2020-02-17,04:15:18,16.23,-94.76,3.0 km,3.5
ObjectId("5e4a9f0c464e8b91c918c4a2"),2020-02-17,03:20:26,15.95,-98.88,16.0 km,3.8
ObjectId("5e4a9f0c464e8b91c918c4a4"),2020-02-17,03:19:48,16.32,-98.15,17.0 km,3.2
ObjectId("5e4a9f0c464e8b91c918c4a6"),2020-02-17,03:14:52,16.87,-100.54,5.0 km,3.8
ObjectId("5e4a9f0c464e8b91c918c4a8"),2020-02-17,02:56:36,16.32,-98.01,25.0 km,3.1
ObjectId("5e4a9f0c464e8b91c918c4aa"),2020-02-17,02:55:15,16.97,-100.18,6.0 km,3.1
ObjectId("5e4a9f0c464e8b91c918c4ac"),2020-02-17,02:49:23,16.34,-97.98,21.0 km,3
ObjectId("5e4a9f0c464e8b91c918c4ae"),2020-02-17,02:47:01,16.35,-97.92,7.0 km,3
ObjectId("5e4a9f0c464e8b91c918c4b0"),2020-02-17,02:27:56,16.25,-98.03,5.0 km,3.2
ObjectId("5e4a9f0c464e8b91c918c4b2"),2020-02-17,02:09:00,16.31,-98.22,15.0 km,3.3
ObjectId("5e4a9f0c464e8b91c918c4b4"),2020-02-17,02:05:50,16.34,-98.25,14.0 km,3.4
ObjectId("5e4bfcd8464e8b91c918c7bd"),2020-02-18,04:58:05,16.46,-93.83,132.0 km,3.8
ObjectId("5e4bfcd8464e8b91c918c7bf"),2020-02-18,04:53:45,16.22,-98.04,5.0 km,3.5
ObjectId("5e4bfcd8464e8b91c918c7c1"),2020-02-18,04:36:37,15.3,-93.23,91.0 km,4
ObjectId("5e4bfcd8464e8b91c918c7c3"),2020-02-18,04:26:41,17.26,-94.93,123.0 km,3.7
ObjectId("5e4bfcd8464e8b91c918c7c5"),2020-02-18,04:07:07,19.08,-104.62,19.0 km,2.3
ObjectId("5e4bfcd8464e8b91c918c7c7"),2020-02-18,04:05:19,15.88,-97.12,9.0 km,3.3
ObjectId("5e4bfcd8464e8b91c918c7c9"),2020-02-18,03:54:41,16.35,-98.27,12.0 km,3.3
ObjectId("5e4bfcd8464e8b91c918c7cb"),2020-02-18,03:41:50,17.16,-99.29,53.0 km,3.4
ObjectId("5e4bfcd8464e8b91c918c7cd"),2020-02-18,03:04:18,19.46,-102.3,18.0 km,3.8
ObjectId("5e4bfcd8464e8b91c918c7cf"),2020-02-18,03:01:02,19.24,-104.37,54.0 km,3.4
ObjectId("5e4bfcd8464e8b91c918c7d1"),2020-02-18,02:31:21,17.54,-94.33,196.0 km,4.2
ObjectId("5e4bfcd8464e8b91c918c7d3"),2020-02-18,02:14:06,18.01,-101.01,63.0 km,3.3
ObjectId("5e4bfcd8464e8b91c918c7d5"),2020-02-18,01:53:37,16.83,-95.66,4.0 km,3.8
ObjectId("5e4bfcd8464e8b91c918c7d7"),2020-02-18,01:43:45,16.18,-97.85,27.0 km,3.1
ObjectId("5e4bfcd8464e8b91c918c7d9"),2020-02-18,01:38:55,15.06,-94.49,17.0 km,4.1
ObjectId("5e4c99af464e8b91c918c8f0"),2020-02-18,17:02:31,14.81,-93.83,38.0 km,4.2
ObjectId("5e4cafd1464e8b91c918d6e6"),2020-02-18,16:49:32,18.07,-104.11,16.0 km,3.2
ObjectId("5e4cafd1464e8b91c918d6e8"),2020-02-18,16:47:16,19.37,-104.06,12.0 km,3.4
ObjectId("5e4cafd1464e8b91c918d6ea"),2020-02-18,16:27:27,19.43,-104.47,4.0 km,3.2
ObjectId("5e4cafd1464e8b91c918d6ec"),2020-02-18,16:19:14,15.89,-97.15,32.0 km,3.3
ObjectId("5e4cafd1464e8b91c918d6ee"),2020-02-18,16:12:24,13.82,-93.31,12.0 km,3.8
ObjectId("5e4cafd1464e8b91c918d6f0"),2020-02-18,15:25:05,31.81,-115.03,15.0 km,3.8
ObjectId("5e4cafd1464e8b91c918d6f2"),2020-02-18,14:25:23,16.33,-96,58.0 km,3.7
ObjectId("5e4cafd1464e8b91c918d6f4"),2020-02-18,12:05:38,16.26,-94.65,16.0 km,3.5
ObjectId("5e4cafd1464e8b91c918d6f6"),2020-02-18,11:52:08,16.25,-98.05,5.0 km,3.2
ObjectId("5e4cafd1464e8b91c918d6f8"),2020-02-18,11:26:24,15.48,-93.59,77.0 km,3.9
ObjectId("5e4cafd1464e8b91c918d6fa"),2020-02-18,11:18:37,32.1,-115.1,8.0 km,3.6
ObjectId("5e4cafd1464e8b91c918d6fc"),2020-02-18,11:08:26,16.54,-95.01,8.0 km,3.5
ObjectId("5e4cafd1464e8b91c918d6fe"),2020-02-18,10:33:29,15.19,-94.36,15.0 km,3.7
ObjectId("5e4cafd1464e8b91c918d700"),2020-02-18,10:19:48,15.37,-94.73,15.0 km,3.8
ObjectId("5e4d4667464e8b91c918e66d"),2020-02-19,07:55:55,23.96,-108.84,10.0 km,4.1
ObjectId("5e4d4667464e8b91c918e66f"),2020-02-19,06:39:03,15.62,-94.9,34.0 km,4.1
ObjectId("5e4d4667464e8b91c918e671"),2020-02-19,04:52:26,18.43,-105.37,16.0 km,4.1
ObjectId("5e4d4667464e8b91c918e673"),2020-02-19,04:52:13,17.04,-99.94,30.0 km,3.7
ObjectId("5e4d4667464e8b91c918e675"),2020-02-19,04:49:54,15.34,-94.69,25.0 km,3.9
ObjectId("5e4d4667464e8b91c918e677"),2020-02-19,04:46:19,14.78,-93.48,4.0 km,3.8
ObjectId("5e4d4667464e8b91c918e679"),2020-02-19,04:09:09,15.53,-95.03,13.0 km,4
ObjectId("5e4d4667464e8b91c918e67b"),2020-02-19,03:12:18,19.41,-104.7,10.0 km,3.3
ObjectId("5e4d4667464e8b91c918e67d"),2020-02-19,03:03:34,16.2,-98.12,21.0 km,3
ObjectId("5e4d4667464e8b91c918e67f"),2020-02-19,03:03:20,19.57,-102.43,6.0 km,3.9
ObjectId("5e4d4667464e8b91c918e681"),2020-02-19,02:58:05,18.93,-99.18,7.0 km,3.3
ObjectId("5e4d4667464e8b91c918e683"),2020-02-19,02:54:05,18.02,-102.67,17.0 km,3.9
ObjectId("5e4d4667464e8b91c918e685"),2020-02-19,02:19:10,15.25,-93.16,94.0 km,3.6
ObjectId("5e4d4667464e8b91c918e687"),2020-02-19,02:08:57,17.87,-103.74,5.0 km,3.6
ObjectId("5e4d4667464e8b91c918e689"),2020-02-19,02:07:41,15.04,-94.45,16.0 km,4
ObjectId("5e4eca63464e8b91c9190a69"),2020-02-20,04:56:15,15.46,-94.83,19.0 km,3.8
ObjectId("5e4eca63464e8b91c9190a6b"),2020-02-20,04:41:27,15.66,-96.33,38.0 km,3.5
ObjectId("5e4eca63464e8b91c9190a6d"),2020-02-20,04:28:44,31.25,-115.8,15.0 km,3.3
ObjectId("5e4eca63464e8b91c9190a6f"),2020-02-20,04:16:31,24.28,-109.11,16.0 km,3.7
ObjectId("5e4eca63464e8b91c9190a71"),2020-02-20,04:14:56,15.92,-96.3,24.0 km,3.8
ObjectId("5e4eca63464e8b91c9190a73"),2020-02-20,04:01:05,15.64,-94.95,30.0 km,3.8
ObjectId("5e4eca63464e8b91c9190a75"),2020-02-20,03:46:11,16.57,-93.61,178.0 km,3.7
ObjectId("5e4eca63464e8b91c9190a77"),2020-02-20,03:41:33,17.06,-99.57,44.0 km,3.1
ObjectId("5e4eca63464e8b91c9190a79"),2020-02-20,03:17:08,19.52,-102.38,12.0 km,3.3
ObjectId("5e4eca63464e8b91c9190a7b"),2020-02-20,02:47:52,20.27,-107.35,21.0 km,3.8
ObjectId("5e4eca63464e8b91c9190a7d"),2020-02-20,02:12:26,17.11,-99.33,52.0 km,3.5
ObjectId("5e4eca63464e8b91c9190a7f"),2020-02-20,01:40:34,17.05,-99.94,35.0 km,3.2
ObjectId("5e4eca63464e8b91c9190a81"),2020-02-20,01:25:11,15.83,-95.18,62.0 km,3.4
ObjectId("5e4eca63464e8b91c9190a83"),2020-02-20,00:51:59,15.78,-96.94,16.0 km,3.7
ObjectId("5e4eca63464e8b91c9190a85"),2020-02-20,00:49:21,16.94,-95.12,44.0 km,3.4
ObjectId("5e4feff9464e8b91c919149b"),2020-02-21,04:34:51,16.38,-97.87,5.0 km,3.1
ObjectId("5e4feff9464e8b91c919149d"),2020-02-21,04:34:25,16.3,-97.89,16.0 km,2.9
ObjectId("5e4feff9464e8b91c919149f"),2020-02-21,04:02:53,16.29,-97.82,5.0 km,3.7
ObjectId("5e4feff9464e8b91c91914a1"),2020-02-21,03:53:52,17.36,-100.41,15.0 km,3.1
ObjectId("5e4feff9464e8b91c91914a3"),2020-02-21,03:42:31,16.48,-95.12,5.0 km,3.5
ObjectId("5e4feff9464e8b91c91914a5"),2020-02-21,03:37:46,15.2,-92.07,12.0 km,3
ObjectId("5e4feff9464e8b91c91914a7"),2020-02-21,03:27:12,15.65,-93.19,110.0 km,3.5
ObjectId("5e4feff9464e8b91c91914a9"),2020-02-21,03:20:35,19.44,-102.29,13.0 km,3.5
ObjectId("5e4feff9464e8b91c91914ab"),2020-02-21,02:56:43,14.92,-94.33,28.0 km,3.8
ObjectId("5e4feff9464e8b91c91914ad"),2020-02-21,02:30:31,18.18,-103.6,5.0 km,3.5
ObjectId("5e4feff9464e8b91c91914af"),2020-02-21,01:59:48,15.21,-93.05,94.0 km,3.6
ObjectId("5e4feff9464e8b91c91914b1"),2020-02-21,01:41:42,15.5,-94.71,16.0 km,3.7
ObjectId("5e4feff9464e8b91c91914b3"),2020-02-21,01:04:17,17.07,-95.56,105.0 km,3.8
ObjectId("5e4feff9464e8b91c91914b5"),2020-02-21,00:57:44,15.72,-93.32,102.0 km,3.7
ObjectId("5e4feff9464e8b91c91914b7"),2020-02-21,00:55:11,31.85,-115.5,14.0 km,3.1
ObjectId("5e51564c464e8b91c9191776"),2020-02-22,04:38:29,16.31,-98.24,14.0 km,3.3
ObjectId("5e51564c464e8b91c9191778"),2020-02-22,04:27:05,16.25,-98.09,10.0 km,3.4
ObjectId("5e51564c464e8b91c919177a"),2020-02-22,03:20:53,32.37,-115.28,16.0 km,3.8
ObjectId("5e51564c464e8b91c919177c"),2020-02-22,02:59:13,15.34,-94.7,11.0 km,3.9
ObjectId("5e51564c464e8b91c919177e"),2020-02-22,02:40:37,19.43,-102.31,17.0 km,3.6
ObjectId("5e51564c464e8b91c9191780"),2020-02-22,02:37:17,18.12,-103.44,5.0 km,3.6
ObjectId("5e51564c464e8b91c9191782"),2020-02-22,02:15:37,16.48,-94.54,15.0 km,3.4
ObjectId("5e51564c464e8b91c9191784"),2020-02-22,01:50:21,14.91,-92.65,90.0 km,3.5
ObjectId("5e51564c464e8b91c9191786"),2020-02-22,01:46:41,19.21,-104.25,2.0 km,3.7
ObjectId("5e51564c464e8b91c9191788"),2020-02-22,01:37:29,16.01,-96.85,5.0 km,3.6
ObjectId("5e51564c464e8b91c919178a"),2020-02-22,01:36:21,32.1,-116.28,10.0 km,3.3
ObjectId("5e51564c464e8b91c919178c"),2020-02-21,23:34:08,29.95,-116.39,11.0 km,4
ObjectId("5e51564c464e8b91c919178e"),2020-02-21,23:29:23,15.77,-93.66,86.0 km,3.7
ObjectId("5e51564c464e8b91c9191790"),2020-02-21,23:25:22,16.09,-97.64,10.0 km,3.4
ObjectId("5e51564c464e8b91c9191792"),2020-02-21,23:25:19,17.61,-97.2,65.0 km,3.5
ObjectId("5e51b8b932ebc148ecb59fff"),2020-02-22,15:37:32,17.3,-101.28,7.0 km,4.1
ObjectId("5e51b8b932ebc148ecb5a001"),2020-02-22,10:43:21,18.11,-106.05,10.0 km,4.3
ObjectId("5e535cb632ebc148ecb5a3a0"),2020-02-23,16:51:34,18.14,-103.32,15.0 km,3.7
ObjectId("5e535cb632ebc148ecb5a3a2"),2020-02-23,16:45:33,16.21,-97.21,37.0 km,3
ObjectId("5e535cb632ebc148ecb5a3a4"),2020-02-23,16:34:36,15.81,-95.66,34.0 km,3.5
ObjectId("5e535cb632ebc148ecb5a3a6"),2020-02-23,16:07:40,15.06,-94.33,19.0 km,3.9
ObjectId("5e535cb632ebc148ecb5a3a8"),2020-02-23,15:58:22,17.16,-95.11,118.0 km,3.6
ObjectId("5e535cb632ebc148ecb5a3aa"),2020-02-23,15:51:54,16.48,-95.12,3.0 km,3.8
ObjectId("5e535cb632ebc148ecb5a3ac"),2020-02-23,15:38:40,16.69,-95.2,92.0 km,3.4
ObjectId("5e535cb632ebc148ecb5a3ae"),2020-02-23,15:37:36,15.63,-98.58,16.0 km,3.4
ObjectId("5e535cb632ebc148ecb5a3b0"),2020-02-23,15:05:15,16.18,-98.02,25.0 km,3.3
ObjectId("5e535cb632ebc148ecb5a3b2"),2020-02-23,14:58:16,16.43,-98.5,29.0 km,3.3
ObjectId("5e535cb632ebc148ecb5a3b4"),2020-02-23,14:45:58,14.28,-93.54,11.0 km,3.9
ObjectId("5e535cb632ebc148ecb5a3b6"),2020-02-23,14:31:09,19.44,-102.3,8.0 km,3.7
ObjectId("5e535cb632ebc148ecb5a3b8"),2020-02-23,14:30:07,19.33,-103.93,37.0 km,2.9
ObjectId("5e535cb632ebc148ecb5a3ba"),2020-02-23,13:52:13,17.5,-94.71,105.0 km,3.3
ObjectId("5e535cb632ebc148ecb5a3bc"),2020-02-23,13:30:40,17.14,-100.45,32.0 km,3.3
ObjectId("5e53e162805a0865014fe328"),2020-02-24,04:38:40,16.7,-94.34,106.0 km,3.7
ObjectId("5e53e162805a0865014fe32a"),2020-02-24,04:30:09,16.03,-96.87,30.0 km,3.8
ObjectId("5e53e162805a0865014fe32c"),2020-02-24,04:06:17,18.25,-97.9,45.0 km,3.6
ObjectId("5e53e162805a0865014fe32e"),2020-02-24,03:41:55,14.64,-92.28,84.0 km,3.8
ObjectId("5e53e162805a0865014fe330"),2020-02-24,03:10:32,15.22,-94.28,38.0 km,3.7
ObjectId("5e53e162805a0865014fe332"),2020-02-24,03:00:23,13.85,-92.93,10.0 km,4.7
ObjectId("5e53e162805a0865014fe334"),2020-02-24,02:52:57,15.91,-95.3,55.0 km,3.8
ObjectId("5e53e162805a0865014fe336"),2020-02-24,02:36:03,15.38,-94.21,36.0 km,3.8
ObjectId("5e53e162805a0865014fe338"),2020-02-24,02:18:32,16.06,-96.92,38.0 km,3.4
ObjectId("5e53e162805a0865014fe33a"),2020-02-24,02:17:04,16.46,-95.12,4.0 km,3.7
ObjectId("5e53e162805a0865014fe33c"),2020-02-24,02:00:56,17.23,-100.46,47.0 km,3.5
ObjectId("5e53e162805a0865014fe33e"),2020-02-24,01:58:45,16.56,-98.64,15.0 km,3.5
ObjectId("5e53e162805a0865014fe340"),2020-02-24,01:47:05,14.99,-93.25,68.0 km,3.7
ObjectId("5e53e162805a0865014fe342"),2020-02-24,01:43:29,15.91,-97.08,23.0 km,3.2
ObjectId("5e53e162805a0865014fe344"),2020-02-24,01:31:41,17,-95.17,117.0 km,3.8
ObjectId("5e547a7f805a0865014fe472"),2020-02-24,17:58:39,14.43,-93.5,9.0 km,4.1
ObjectId("5e547a7f805a0865014fe474"),2020-02-24,11:40:59,13.68,-93.13,10.0 km,4.1
ObjectId("5e547a7f805a0865014fe476"),2020-02-24,10:46:40,17.23,-94.96,123.0 km,4.1
ObjectId("5e547a7f805a0865014fe478"),2020-02-24,10:25:26,14.68,-94.34,16.0 km,4.1
ObjectId("5e553761805a0865014fe4aa"),2020-02-25,08:10:49,16.45,-95.55,52.0 km,4
ObjectId("5e553761805a0865014fe4ac"),2020-02-25,04:45:41,15.53,-95.03,16.0 km,4.1
ObjectId("5e553761805a0865014fe4ae"),2020-02-25,04:29:05,17.01,-99.43,37.0 km,3.5
ObjectId("5e553761805a0865014fe4b0"),2020-02-25,04:25:20,16.51,-94.68,9.0 km,3.7
ObjectId("5e553761805a0865014fe4b2"),2020-02-25,04:13:53,16.7,-94.63,57.0 km,3.5
ObjectId("5e553761805a0865014fe4b4"),2020-02-25,04:10:28,17.4,-94.82,131.0 km,3.2
ObjectId("5e553761805a0865014fe4b6"),2020-02-25,04:08:10,19.45,-102.29,15.0 km,3.5
ObjectId("5e553761805a0865014fe4b8"),2020-02-25,03:48:41,17.8,-97.52,66.0 km,3.8
ObjectId("5e553761805a0865014fe4ba"),2020-02-25,03:40:25,16.44,-98.57,16.0 km,3.3
ObjectId("5e553761805a0865014fe4bc"),2020-02-25,03:36:10,15.38,-93.35,67.0 km,3.3
ObjectId("5e553761805a0865014fe4be"),2020-02-25,03:32:00,16.33,-94.71,96.0 km,4.1
ObjectId("5e553761805a0865014fe4c0"),2020-02-25,03:26:34,15.28,-94.28,10.0 km,3.9
ObjectId("5e553761805a0865014fe4c2"),2020-02-25,03:20:10,18.19,-103.52,2.0 km,3.8
ObjectId("5e553761805a0865014fe4c4"),2020-02-25,03:09:35,15.17,-94.81,23.0 km,3.9
ObjectId("5e553761805a0865014fe4c6"),2020-02-25,02:38:42,15.38,-94.81,10.0 km,3.6
ObjectId("5e5684eca009423de60376e4"),2020-02-26,08:24:39,14.75,-94.37,15.0 km,4.2
ObjectId("5e5684eca009423de60376e6"),2020-02-26,07:48:07,14.9,-94.45,15.0 km,4.1
ObjectId("5e5684eca009423de60376e8"),2020-02-26,07:45:05,14.92,-94.48,15.0 km,4.1
ObjectId("5e5684eca009423de60376ea"),2020-02-26,04:26:02,17.71,-94.76,13.0 km,3.6
ObjectId("5e5684eca009423de60376ec"),2020-02-26,04:16:16,15.13,-94.47,17.0 km,3.7
ObjectId("5e5684eca009423de60376ee"),2020-02-26,04:01:01,16.02,-97.58,13.0 km,3
ObjectId("5e5684eca009423de60376f0"),2020-02-26,03:42:14,15.9,-95.22,10.0 km,3.7
ObjectId("5e5684eca009423de60376f2"),2020-02-26,03:28:51,16.48,-95.13,5.0 km,4
ObjectId("5e5684eca009423de60376f4"),2020-02-26,03:19:06,15.86,-95.2,15.0 km,3.7
ObjectId("5e5684eca009423de60376f6"),2020-02-26,03:00:44,15.97,-95.25,9.0 km,3.8
ObjectId("5e5684eca009423de60376f8"),2020-02-26,02:58:11,15.94,-96.93,24.0 km,3.3
ObjectId("5e5684eca009423de60376fa"),2020-02-26,02:52:01,16.39,-95.55,7.0 km,3.7
ObjectId("5e5684eca009423de60376fc"),2020-02-26,02:33:27,15.98,-95.18,25.0 km,4.4
ObjectId("5e5684eca009423de60376fe"),2020-02-26,02:28:37,15.88,-95.21,9.0 km,3.9
ObjectId("5e5684eca009423de6037700"),2020-02-26,02:27:17,15.99,-95.23,10.0 km,3.6
ObjectId("5e57170aa009423de6037890"),2020-02-26,17:50:29,16.01,-95.23,12.0 km,4.4
ObjectId("5e57d6d81a721d125293b15d"),2020-02-27,04:37:57,15.43,-94.8,16.0 km,3.8
ObjectId("5e57d6d81a721d125293b15f"),2020-02-27,04:28:27,32.17,-116.17,13.0 km,3.2
ObjectId("5e57d6d81a721d125293b161"),2020-02-27,04:26:18,16.68,-95.39,75.0 km,3.7
ObjectId("5e57d6d81a721d125293b163"),2020-02-27,04:16:09,16.47,-98.56,15.0 km,3.5
ObjectId("5e57d6d81a721d125293b165"),2020-02-27,03:59:14,16.13,-97.52,10.0 km,4
ObjectId("5e57d6d81a721d125293b167"),2020-02-27,03:39:14,16.14,-98.3,2.0 km,3.5
ObjectId("5e57d6d81a721d125293b169"),2020-02-27,03:14:48,18.13,-103.34,7.0 km,3.6
ObjectId("5e57d6d81a721d125293b16b"),2020-02-27,03:14:38,16.03,-98,5.0 km,3.4
ObjectId("5e57d6d81a721d125293b16d"),2020-02-27,03:04:02,16.94,-95.18,107.0 km,3.5
ObjectId("5e57d6d81a721d125293b16f"),2020-02-27,03:00:10,15.08,-92.92,93.0 km,3.6
ObjectId("5e57d6d81a721d125293b171"),2020-02-27,02:52:39,18.75,-103.36,50.0 km,3.6
ObjectId("5e57d6d81a721d125293b173"),2020-02-27,01:46:38,18.04,-100.12,62.0 km,3.3
ObjectId("5e57d6d81a721d125293b175"),2020-02-27,01:06:56,16.89,-98.88,32.0 km,3.4
ObjectId("5e57d6d81a721d125293b177"),2020-02-27,00:51:46,16.95,-99.62,27.0 km,3.7
ObjectId("5e57d6d81a721d125293b179"),2020-02-27,00:43:02,16.51,-94.68,12.0 km,3.5
ObjectId("5e59342856e9349721bf5bde"),2020-02-28,08:31:04,15.26,-94.46,17.0 km,4.1
ObjectId("5e59342856e9349721bf5be0"),2020-02-28,06:53:40,16.39,-94.82,87.0 km,4.1
ObjectId("5e59342856e9349721bf5be2"),2020-02-28,04:55:32,15.8,-94.32,16.0 km,3.6
ObjectId("5e59342856e9349721bf5be4"),2020-02-28,04:43:54,16.37,-95.19,12.0 km,3.6
ObjectId("5e59342856e9349721bf5be6"),2020-02-28,04:37:14,15.82,-92.98,130.0 km,3.7
ObjectId("5e59342856e9349721bf5be8"),2020-02-28,04:25:09,17.18,-94.14,21.0 km,3.6
ObjectId("5e59342856e9349721bf5bea"),2020-02-28,04:18:32,16,-95.27,10.0 km,3.4
ObjectId("5e59342856e9349721bf5bec"),2020-02-28,04:02:59,15.99,-95.21,19.0 km,3.7
ObjectId("5e59342856e9349721bf5bee"),2020-02-28,03:41:11,16.48,-95.12,10.0 km,3.5
ObjectId("5e59342856e9349721bf5bf0"),2020-02-28,03:21:03,17.34,-100.65,43.0 km,3.8
ObjectId("5e59342856e9349721bf5bf2"),2020-02-28,03:18:21,17.03,-100.54,12.0 km,3.4
ObjectId("5e59342856e9349721bf5bf4"),2020-02-28,03:09:39,15.63,-96.23,5.0 km,3.7
ObjectId("5e59342856e9349721bf5bf6"),2020-02-28,02:36:52,14.78,-92.92,53.0 km,3.6
ObjectId("5e59342856e9349721bf5bf8"),2020-02-28,02:08:52,16.52,-99.31,4.0 km,3.2
ObjectId("5e59342856e9349721bf5bfa"),2020-02-28,02:00:08,16.65,-94.49,118.0 km,3.4
